Timestamp,Duration(s)
1495637403,5968
1495638004,6041
1495638603,5975
1495639803,6070
1495640402,6096
1495641002,6185
1495641604,6057
1495642203,6166
1495642803,6152
1495643404,6163
1495644003,5936
1495644604,6126
1495645202,6083
1495645802,6218
1495646403,6201
1495647003,5997
1495647602,5978
1495648202,5921
1495648803,5995
1495649403,6176
1495650002,6337
1495650602,6219
1495651203,6347
1495651803,6419
1495652403,6533
1495653003,6673
1495653602,6858
1495654203,7131
1495654803,6972
1495655402,6900
1495656002,7194
1495656603,7390
1495657202,7455
1495657803,7535
1495658402,7558
1495659002,7636
1495659602,7619
1495660202,7700
1495660802,7735
1495661404,7621
1495662002,7361
1495662603,7521
1495663203,7202
1495663802,7044
1495664402,6919
1495665003,6613
1495665602,6648
1495666202,6515
1495666803,6577
1495667403,6398
1495668003,6064
1495668603,5943
1495669203,5860
1495669803,5774
1495670402,5690
1495671003,5648
1495671602,5629
1495672204,5725
1495672802,5720
1495673402,5571
1495674003,5564
1495674602,5568
1495675203,5670
1495675803,5619
1495676403,5452
1495677003,5441
1495677603,5454
1495678203,5502
1495678804,5531
1495679402,5454
1495680003,5537
1495680603,5491
1495681203,5464
1495681802,5451
1495682403,5303
1495683003,5355
1495683602,5312
1495684202,5283
1495684802,5289
1495685403,5181
1495686003,5175
1495686604,5171
1495687203,5276
1495687803,5241
1495688403,5229
1495689003,5395
1495689603,5292
1495690204,5301
1495690803,5262
1495691404,5319
1495692002,5271
1495692603,5257
1495693203,5216
1495693805,5200
1495694403,5194
1495695003,5174
1495695602,5179
1495696204,5183
1495696802,5189
1495697404,5165
1495698003,5187
1495698603,5219
1495699204,5202
1495699803,5177
1495700403,5191
1495701003,5124
1495701603,5103
1495702204,5154
1495702803,5142
1495703403,5186
1495704003,5173
1495704602,5197
1495705202,5240
1495705804,5315
1495706403,5281
1495707002,5381
1495707604,5307
1495708202,5350
1495708804,5520
1495709402,5447
1495710003,5409
1495710602,5542
1495711203,5821
1495711804,5682
1495712402,5994
1495713003,5946
1495713604,6011
1495714203,6134
1495714803,6254
1495715403,6419
1495716003,6334
1495716603,6617
1495717203,6770
1495717803,6860
1495718402,6729
1495719002,6539
1495719603,6645
1495720203,6450
1495720802,6413
1495721403,6374
1495722003,6467
1495722603,6443
1495723203,6388
1495723803,6312
1495724403,6241
1495725003,6349
1495725603,6332
1495726203,6331
1495726803,6317
1495727403,6361
1495728002,6348
1495728603,6296
1495729203,6360
1495729803,6260
1495730402,6358
1495731002,6317
1495731603,6447
1495732202,6408
1495732802,6515
1495733402,6325
1495734003,6444
1495734603,6548
1495735202,6532
1495735803,6605
1495736402,7140
1495737003,6807
1495737603,6873
1495738202,7254
1495738803,7053
1495739403,7873
1495740003,7915
1495740602,7952
1495741202,8037
1495741802,8140
1495742403,8285
1495743003,7915
1495743602,7758
1495744202,7939
1495744803,8143
1495745402,8002
1495746003,8083
1495746602,8070
1495747203,7997
1495747802,7787
1495748403,7859
1495749003,7742
1495749603,7500
1495750203,7355
1495750802,6940
1495751402,7136
1495752002,6842
1495752602,6660
1495753203,6423
1495753803,6511
1495754402,6502
1495755003,6319
1495755602,6126
1495756202,6059
1495756802,6044
1495757403,5898
1495758003,5901
1495758603,5920
1495759203,5904
1495759802,5853
1495760403,5706
1495761003,5734
1495761604,5617
1495762202,5564
1495762803,5569
1495763403,5504
1495764003,5459
1495764602,5526
1495765202,5447
1495765803,5535
1495766403,5479
1495767003,5715
1495767603,5494
1495768203,5464
1495768802,5537
1495769403,5557
1495770003,5507
1495770603,5642
1495771203,5601
1495771802,5617
1495772402,5601
1495773003,5553
1495773602,5442
1495774203,5325
1495774803,5343
1495775402,5306
1495776003,5367
1495776603,5350
1495777202,5344
1495777803,5323
1495778403,5337
1495779004,5314
1495779603,5384
1495780203,5289
1495780803,5324
1495781403,5368
1495782003,5338
1495782603,5285
1495783203,5279
1495783803,5257
1495784403,5304
1495785002,5265
1495785604,5314
1495786203,5304
1495786804,5331
1495787403,5326
1495788003,5355
1495788603,5392
1495789204,5336
1495789803,5354
1495790402,5271
1495791004,5305
1495791603,5376
1495792204,5489
1495792803,5455
1495793403,5338
1495794003,5348
1495794602,5324
1495795204,5303
1495795803,5388
1495796404,5425
1495797003,5411
1495797604,5484
1495798202,5496
1495798803,5496
1495799402,5577
1495800004,5624
1495800603,5714
1495801203,5667
1495801804,5910
1495802403,5884
1495803002,6128
1495803603,5887
1495804202,5776
1495804803,5842
1495805402,5875
1495806003,5815
1495806603,5673
1495807203,5740
1495807803,5822
1495808403,5823
1495809005,5942
1495809602,5920
1495810203,5915
1495810803,6033
1495811403,6287
1495812002,6228
1495812602,6128
1495813202,6304
1495813802,6220
1495814403,6252
1495815003,6268
1495815603,6519
1495816202,6958
1495816803,6544
1495817402,6684
1495818004,6515
1495818602,6833
1495819202,6997
1495819802,6937
1495820402,6868
1495821002,7212
1495821602,7067
1495822202,7249
1495822802,7009
1495823402,7071
1495824002,7284
1495824602,7498
1495825202,7586
1495825802,8074
1495826402,8413
1495827002,8329
1495827602,8235
1495828202,8174
1495828801,8593
1495829402,8723
1495830002,8266
1495830602,8443
1495831202,8545
1495831802,8172
1495832403,8123
1495833002,8000
1495833602,7961
1495834203,7937
1495834803,7713
1495835402,7517
1495836003,7665
1495836603,7941
1495837203,7571
1495837802,7488
1495838403,7443
1495839002,7048
1495839603,6958
1495840203,6900
1495840803,6534
1495841403,6332
1495842002,6278
1495842603,6533
1495843203,6501
1495843802,6255
1495844403,6026
1495845003,6107
1495845603,6111
1495846203,5966
1495846803,5816
1495847402,5741
1495848002,5658
1495848603,5634
1495849203,5656
1495849803,5674
1495850404,5584
1495851003,5596
1495851602,5774
1495852203,5611
1495852803,5569
1495853403,5602
1495854003,5638
1495854603,5563
1495855203,5799
1495855803,5634
1495856403,5465
1495857003,5446
1495857603,5527
1495858204,5375
1495858803,5192
1495859404,5149
1495860004,5222
1495860604,5179
1495861203,5178
1495861804,5171
1495862402,5178
1495863004,5239
1495863604,5183
1495864203,5225
1495864804,5217
1495865403,5246
1495866004,5257
1495866603,5222
1495867204,5171
1495867802,5219
1495868404,5270
1495869003,5283
1495869603,5294
1495870203,5285
1495870803,5240
1495871403,5197
1495872004,5230
1495872604,5198
1495873203,5168
1495873804,5145
1495874404,5125
1495875004,5128
1495875604,5117
1495876203,5060
1495876803,5087
1495877404,5048
1495878003,5042
1495878603,5036
1495879203,5027
1495879802,5043
1495880403,4964
1495881004,5136
1495881603,5059
1495882202,5113
1495882803,5071
1495883403,5098
1495884003,5185
1495884603,5214
1495885203,5186
1495885803,5195
1495886403,5179
1495887002,5301
1495887604,5341
1495888202,5434
1495888803,5525
1495889402,5488
1495890003,5539
1495890603,5513
1495891202,5551
1495891803,5638
1495892404,5703
1495893002,5797
1495893603,6061
1495894203,5891
1495894802,6087
1495895403,6050
1495896002,6230
1495896603,6331
1495897203,6408
1495897803,6588
1495898404,6447
1495899002,6703
1495899602,6511
1495900203,6403
1495900803,6578
1495901403,6384
1495902003,6682
1495902602,6616
1495903203,6532
1495903802,6575
1495904403,6439
1495905003,6459
1495905603,6556
1495906203,6480
1495906802,6566
1495907402,6522
1495908003,6453
1495908603,6357
1495909202,6437
1495909802,6360
1495910404,6449
1495911002,6528
1495911603,6462
1495912203,6533
1495912803,6419
1495913404,6353
1495914002,6302
1495914603,6192
1495915203,6272
1495915803,6293
1495916403,6174
1495917004,6143
1495917603,6025
1495918202,5924
1495918803,5904
1495919403,5873
1495920003,5922
1495920603,6026
1495921202,5870
1495921802,5752
1495922404,5705
1495923003,5655
1495923603,5600
1495924204,5605
1495924803,5583
1495925403,5589
1495926004,5551
1495926604,5442
1495927203,5521
1495927804,5542
1495928402,5423
1495929003,5436
1495929602,5443
1495930203,5410
1495930802,5378
1495931403,5346
1495932003,5551
1495932604,5449
1495933202,5397
1495933803,5432
1495934402,5469
1495935003,5443
1495935603,5428
1495936204,5451
1495936802,5456
1495937403,5465
1495938003,5493
1495938603,5471
1495939202,5421
1495939803,5392
1495940403,5324
1495941003,5327
1495941602,5363
1495942204,5383
1495942802,5366
1495943402,5364
1495944002,5452
1495944604,5365
1495945203,5424
1495945804,5415
1495946402,5357
1495947003,5176
1495947603,5209
1495948202,5199
1495948803,5156
1495949404,5155
1495950002,5140
1495950603,5183
1495951204,5228
1495951802,5186
1495952403,5192
1495953004,5202
1495953603,5155
1495954202,5176
1495954802,5173
1495955404,5125
1495956003,5175
1495956602,5211
1495957203,5215
1495957803,5183
1495958402,5181
1495959003,5179
1495959603,5152
1495960203,5144
1495960804,5110
1495961403,5112
1495962003,5000
1495962602,4961
1495963204,4943
1495963802,4903
1495964403,4919
1495965003,4883
1495965603,4875
1495966202,4943
1495966802,4925
1495967404,4947
1495968002,4927
1495968603,4982
1495969203,4990
1495969803,5021
1495970403,5054
1495971003,5005
1495971602,5008
1495972203,5124
1495972803,5097
1495973404,5167
1495974002,5124
1495974602,5121
1495975203,5135
1495975803,5170
1495976404,5154
1495977002,5150
1495977603,5185
1495978204,5297
1495978803,5334
1495979402,5321
1495980003,5313
1495980604,5420
1495981203,5423
1495981804,5529
1495982403,5580
1495983003,5547
1495983604,5557
1495984203,5605
1495984803,5681
1495985403,5757
1495986004,5821
1495986604,5864
1495987204,6059
1495987804,6111
1495988403,5875
1495989003,5822
1495989603,5756
1495990204,5854
1495990802,5876
1495991403,5816
1495992002,5909
1495992603,5954
1495993202,6002
1495993802,5953
1495994403,6024
1495995003,6141
1495995602,6056
1495996203,6129
1495996803,6088
1495997402,5909
1495998003,5713
1495998603,5623
1495999202,5701
1495999804,5725
1496000402,5715
1496001003,5796
1496001603,5717
1496002203,5624
1496002802,5700
1496003403,5743
1496004003,5665
1496004603,5668
1496005202,5669
1496005803,5663
1496006403,5630
1496007002,5620
1496007604,5571
1496008202,5575
1496008803,5457
1496009403,5562
1496010003,5481
1496010602,5454
1496011204,5609
1496011804,5500
1496012404,5493
1496013004,5462
1496013603,5457
1496014205,5416
1496014803,5444
1496015403,5477
1496016003,5485
1496016603,5414
1496017204,5395
1496017804,5422
1496018404,5376
1496019003,5446
1496019604,5359
1496020202,5370
1496020804,5368
1496021404,5308
1496022003,5312
1496022603,5342
1496023204,5389
1496023803,5406
1496024404,5358
1496025004,5419
1496025604,5392
1496026202,5351
1496026802,5339
1496027403,5309
1496028003,5273
1496028604,5304
1496029202,5351
1496029803,5353
1496030403,5377
1496031003,5411
1496031603,5408
1496032204,5315
1496032803,5202
1496033404,5151
1496034004,5176
1496034603,5086
1496035204,5107
1496035804,5134
1496036404,5113
1496037003,5119
1496037603,5162
1496038204,5115
1496038804,5166
1496039405,5110
1496040003,5129
1496040604,5160
1496041203,5178
1496041804,5302
1496042404,5224
1496043003,5185
1496043603,5173
1496044203,5195
1496044803,5116
1496045404,5070
1496046004,5109
1496046604,5117
1496047203,5142
1496047803,5139
1496048403,5162
1496049003,5168
1496049603,5140
1496050204,5190
1496050803,5181
1496051403,5150
1496052004,5165
1496052603,5193
1496053203,5186
1496053804,5215
1496054402,5234
1496055003,5236
1496055604,5257
1496056203,5303
1496056803,5375
1496057402,5353
1496058003,5300
1496058603,5291
1496059203,5170
1496059803,5191
1496060402,5241
1496061003,5188
1496061602,5213
1496062203,5252
1496062803,5216
1496063403,5247
1496064003,5259
1496064602,5332
1496065203,5275
1496065803,5252
1496066404,5322
1496067003,5398
1496067604,5345
1496068203,5409
1496068802,5458
1496069403,5429
1496070004,5450
1496070604,5502
1496071203,5540
1496071803,5515
1496072404,5546
1496073003,5529
1496073604,5543
1496074203,5523
1496074804,5525
1496075403,5574
1496076003,5580
1496076604,5619
1496077203,5536
1496077804,5536
1496078403,5508
1496079004,5575
1496079603,5562
1496080203,5573
1496080804,5627
1496081404,5578
1496082004,5572
1496082605,5519
1496083204,5438
1496083803,5421
1496084404,5422
1496085003,5463
1496085604,5594
1496086203,5635
1496086802,5579
1496087404,5574
1496088002,5583
1496088603,5671
1496089203,5547
1496089802,5682
1496090402,5590
1496091004,5552
1496091604,5541
1496092202,5506
1496092802,5514
1496093404,5464
1496094004,5409
1496094602,5357
1496095204,5398
1496095804,5319
1496096403,5272
1496097004,5227
1496097604,5285
1496098203,5312
1496098804,5316
1496099403,5288
1496100003,5249
1496100604,5249
1496101204,5242
1496101803,5239
1496102404,5227
1496103003,5274
1496103604,5261
1496104205,5295
1496104803,5313
1496105403,5322
1496106005,5241
1496106604,5259
1496107204,5252
1496107803,5248
1496108403,5238
1496109005,5286
1496109602,5225
1496110203,5327
1496110803,5240
1496111404,5199
1496112002,5232
1496112604,5189
1496113202,5295
1496113802,5257
1496114403,5175
1496115003,5186
1496115602,5183
1496116203,5226
1496116804,5294
1496117402,5259
1496118004,5274
1496118602,5292
1496119204,5185
1496119804,5178
1496120405,5235
1496121004,5141
1496121604,5222
1496122205,5159
1496122803,5173
1496123404,5213
1496124003,5213
1496124604,5274
1496125204,5246
1496125804,5247
1496126403,5285
1496127004,5267
1496127604,5259
1496128204,5227
1496128804,5247
1496129405,5238
1496130004,5184
1496130603,5202
1496131205,5208
1496131804,5232
1496132404,5214
1496133005,5239
1496133603,5192
1496134204,5095
1496134803,5097
1496135403,5243
1496136003,5215
1496136605,5138
1496137203,5140
1496137802,5138
1496138405,5160
1496139003,5235
1496139604,5187
1496140203,5240
1496140803,5294
1496141403,5356
1496142002,5467
1496142603,5678
1496143203,5815
1496143802,5711
1496144403,5775
1496145002,6183
1496145603,6053
1496146202,5897
1496146804,6212
1496147402,6324
1496148003,6294
1496148602,6246
1496149204,6242
1496149803,6356
1496150403,6478
1496151002,6453
1496151603,6296
1496152202,6243
1496152804,6201
1496153403,6111
1496154003,5973
1496154602,6069
1496155203,6157
1496155803,6243
1496156403,6190
1496157003,6088
1496157603,6145
1496158203,6097
1496158802,6080
1496159404,6069
1496160002,5985
1496160603,6041
1496161204,6069
1496161803,6115
1496162404,6129
1496163002,6129
1496163604,6203
1496164202,6306
1496164803,6243
1496165402,6285
1496166003,6403
1496166603,6368
1496167204,6457
1496167802,6300
1496168402,6549
1496169002,6449
1496169603,6629
1496170202,6665
1496170803,6665
1496171402,6753
1496172004,6865
1496172602,6945
1496173202,7781
1496173801,7697
1496174403,7355
1496175003,7652
1496175602,7605
1496176203,7915
1496176803,7475
1496177402,7508
1496178003,7528
1496178604,7526
1496179202,7610
1496179804,6956
1496180403,7344
1496181002,7325
1496181603,7070
1496182202,6885
1496182803,6745
1496183403,6572
1496184002,6044
1496184603,5950
1496185203,5957
1496185803,5769
1496186403,5767
1496187003,5657
1496187604,5623
1496188202,5547
1496188803,5520
1496189403,5515
1496190004,5502
1496190605,5413
1496191203,5444
1496191805,5465
1496192403,5413
1496193004,5377
1496193603,5441
1496194204,5376
1496194803,5482
1496195403,5474
1496196003,5559
1496196604,5355
1496197203,5474
1496197804,5562
1496198402,5484
1496199002,5618
1496199604,5503
1496200203,5733
1496200803,5531
1496201403,5546
1496202002,5498
1496202603,5388
1496203203,5579
1496203803,5324
1496204403,5465
1496205005,5431
1496205602,5408
1496206203,5373
1496206804,5356
1496207403,5362
1496208003,5434
1496208603,5341
1496209204,5376
1496209804,5351
1496211003,5337
1496211603,5347
1496212204,5374
1496212804,5238
1496213403,5303
1496214004,5245
1496214603,5386
1496215204,5326
1496215804,5455
1496216403,5379
1496217003,5467
1496217605,5385
1496218204,5439
1496218803,5383
1496219404,5351
1496220004,5349
1496220604,5301
1496221204,5246
1496221804,5214
1496222403,5285
1496223004,5255
1496223602,5280
1496224203,5331
1496224802,5383
1496225404,5308
1496226004,5301
1496226603,5363
1496227203,5367
1496227802,5492
1496228404,5600
1496229002,5830
1496229603,5821
1496230203,5842
1496230802,5824
1496231403,5887
1496232005,5707
1496232602,5866
1496233203,5934
1496233802,5964
1496234402,6034
1496235003,6136
1496235602,6057
1496236203,6083
1496236803,6094
1496237404,5998
1496238002,6109
1496238602,5914
1496239204,6092
1496239803,6065
1496240403,6152
1496241004,6068
1496241603,6054
1496242204,6139
1496242802,5725
1496243403,5745
1496244005,5827
1496244603,6042
1496245204,5895
1496245805,6082
1496246403,6371
1496247004,6186
1496247603,5951
1496248204,6134
1496248803,6014
1496249404,5961
1496250002,5827
1496250603,5986
1496251202,5975
1496251803,6120
1496252402,6128
1496253004,6072
1496253602,6064
1496254204,6006
1496255404,6188
1496256002,6204
1496256603,6215
1496257203,6220
1496257802,6547
1496258403,6685
1496259002,7255
1496259602,7372
1496260203,7450
1496260802,7218
1496261403,7317
1496262002,7348
1496262603,7095
1496263201,6969
1496263802,6995
1496264402,6820
1496265003,6834
1496265602,7032
1496266203,6743
1496266803,6819
1496267402,6585
1496268003,6392
1496268603,6310
1496269203,6226
1496269802,6268
1496270402,6040
1496271002,5912
1496271603,5801
1496272203,5774
1496272802,5792
1496273404,5654
1496274003,5486
1496274604,5421
1496275203,5420
1496275804,5405
1496276404,5423
1496277003,5426
1496277604,5355
1496278203,5489
1496278802,5396
1496279402,5432
1496280005,5447
1496280604,5395
1496281203,5504
1496281804,5491
1496282403,5481
1496283003,5550
1496283604,5536
1496284205,5371
1496284802,5532
1496285403,5488
1496286002,5529
1496286604,5461
1496287203,5355
1496287803,5426
1496288403,5353
1496289003,5330
1496289604,5495
1496290204,5388
1496290802,5525
1496291405,5449
1496292003,5413
1496292604,5421
1496293204,5449
1496293804,5364
1496294404,5284
1496295003,5420
1496295602,5387
1496296204,5286
1496296805,5405
1496297404,5396
1496298004,5241
1496298604,5368
1496299204,5261
1496299804,5257
1496300404,5209
1496301004,5252
1496301603,5232
1496302204,5241
1496302805,5237
1496303404,5262
1496304003,5216
1496304604,5256
1496305202,5334
1496305805,5285
1496306404,5262
1496307003,5240
1496307603,5135
1496308203,5122
1496308803,5134
1496309405,5150
1496310003,5186
1496310603,5285
1496311203,5153
1496311803,5168
1496312403,5203
1496313003,5172
1496313602,5217
1496314203,5340
1496314804,5519
1496315404,5566
1496316002,5625
1496316603,5832
1496317204,5805
1496317802,5777
1496318403,5792
1496319002,5998
1496319603,5864
1496320203,5948
1496320803,5859
1496321402,6190
1496322004,5976
1496322603,6112
1496323203,6135
1496323804,5980
1496324402,6073
1496325003,6022
1496325602,5863
1496326204,5970
1496326803,5839
1496327403,5934
1496329802,6010
1496331603,5958
1496332805,6018
1496333403,6023
1496334003,5932
1496334603,5929
1496335202,5932
1496335802,5808
1496336404,5817
1496337002,5904
1496337602,5969
1496338202,5985
1496338802,6023
1496339403,6192
1496340002,6271
1496340603,6309
1496341202,6383
1496341801,6619
1496342402,6649
1496343003,6907
1496343603,6759
1496344202,6706
1496344803,6733
1496345403,6855
1496346003,7170
1496346603,7360
1496347202,7324
1496347802,7535
1496348402,7640
1496349002,7549
1496349603,7598
1496350201,7627
1496350803,7625
1496351402,7535
1496352003,7657
1496352603,7443
1496353202,7226
1496353803,7245
1496354402,7235
1496355003,7142
1496355602,6861
1496356203,6747
1496356802,6557
1496357402,6274
1496358003,6167
1496358603,6194
1496359203,5968
1496359802,5957
1496360403,5821
1496361004,5704
1496361602,5613
1496362202,5502
1496362803,5623
1496363405,5530
1496364003,5531
1496364603,5451
1496365202,5525
1496365804,5528
1496366404,5457
1496367004,5473
1496367604,5393
1496368203,5337
1496368804,5449
1496369403,5402
1496370004,5487
1496370602,5358
1496371204,5442
1496371802,5516
1496372404,5533
1496373003,5461
1496373603,5531
1496374203,5528
1496374802,5562
1496375404,5551
1496376003,5464
1496377202,5443
1496377804,5624
1496378404,5475
1496379004,5423
1496379603,5427
1496380204,5455
1496380804,5373
1496381403,5351
1496382003,5435
1496382604,5439
1496383204,5286
1496383803,5300
1496384405,5434
1496385005,5396
1496385603,5349
1496386205,5273
1496386804,5211
1496387404,5333
1496388005,5307
1496388603,5210
1496389204,5207
1496389804,5166
1496390404,5255
1496391003,5224
1496391605,5209
1496392203,5197
1496392804,5357
1496393403,5283
1496394003,5280
1496394602,5263
1496395202,5198
1496395804,5200
1496396403,5257
1496397002,5298
1496397604,5270
1496398203,5264
1496398803,5262
1496399404,5301
1496400004,5385
1496400602,5511
1496401203,5615
1496401803,5721
1496402403,5826
1496403004,5803
1496403602,5912
1496404203,6153
1496404803,5988
1496405403,5960
1496406003,6007
1496406604,6327
1496407203,6165
1496407803,6161
1496408405,6207
1496409003,6027
1496409602,6362
1496410203,6126
1496410802,6094
1496411403,6104
1496412004,6016
1496412602,6098
1496413203,5985
1496413804,5946
1496414403,6118
1496415003,6466
1496415603,6332
1496416204,6425
1496416804,6393
1496417403,6374
1496418004,6264
1496418604,6340
1496419202,6250
1496419804,6455
1496420402,6577
1496421003,6399
1496421602,6446
1496422202,6535
1496422802,6582
1496423402,6553
1496424002,6715
1496424604,6519
1496425203,6652
1496425803,6696
1496426402,6825
1496427003,7011
1496427602,7124
1496428203,7202
1496428803,7396
1496429403,7523
1496430003,7600
1496430603,7884
1496431202,7621
1496431803,7781
1496432403,8152
1496433002,8316
1496433603,8105
1496434202,8316
1496434803,8266
1496435403,8436
1496436003,8404
1496436602,8384
1496437203,8296
1496437802,8142
1496438402,7961
1496439001,8220
1496439603,7808
1496440202,7983
1496440804,7353
1496441403,7384
1496442004,7168
1496442603,7173
1496443202,6940
1496443803,6634
1496444403,6696
1496445002,6608
1496445603,6454
1496446203,6235
1496446803,6098
1496447402,6027
1496448003,5911
1496448603,6032
1496449203,6077
1496449804,5884
1496450402,5803
1496451003,5803
1496451604,5628
1496452202,5727
1496452804,5596
1496453404,5542
1496454004,5521
1496454602,5509
1496455204,5455
1496455804,5665
1496456403,5530
1496457003,5716
1496457602,5604
1496458204,5564
1496458802,5593
1496459403,5583
1496460003,5627
1496460602,5652
1496461203,5669
1496461802,5596
1496462404,5514
1496463003,5392
1496463604,5395
1496464203,5373
1496464804,5331
1496465403,5339
1496466004,5180
1496466604,5183
1496467203,5212
1496467804,5182
1496468403,5261
1496469003,5226
1496469604,5310
1496470203,5407
1496470804,5341
1496471404,5302
1496472002,5298
1496472603,5253
1496473205,5317
1496473805,5259
1496474403,5253
1496475005,5261
1496475604,5241
1496476203,5221
1496476804,5205
1496477403,5311
1496478003,5320
1496478603,5261
1496479202,5200
1496479804,5237
1496480404,5173
1496481003,5154
1496481603,5088
1496482203,5079
1496482803,5075
1496483403,4988
1496484002,4977
1496484604,5048
1496485204,4994
1496485802,5001
1496486404,5047
1496487003,5006
1496487602,5069
1496488202,5094
1496488804,5122
1496489403,5338
1496490003,5356
1496490603,5328
1496491204,5368
1496491803,5303
1496492403,5418
1496493003,5510
1496493602,5468
1496494203,5433
1496494803,5488
1496495403,5617
1496496004,5755
1496496603,5811
1496497202,5850
1496497804,5881
1496498403,5895
1496499003,6063
1496499602,5836
1496500203,5807
1496500802,5759
1496501403,5874
1496502004,6046
1496502602,5969
1496503203,6030
1496503802,6060
1496504403,6008
1496505003,6032
1496505604,5989
1496506202,5998
1496506803,6204
1496507402,6158
1496508003,6125
1496508603,6172
1496509205,6055
1496509803,6276
1496510404,6205
1496511002,6317
1496511603,6430
1496512203,6394
1496512803,6396
1496513403,6508
1496514002,6520
1496514602,6511
1496515202,6507
1496515802,6529
1496516403,6402
1496517003,6440
1496517603,6511
1496518203,6541
1496518802,6547
1496519403,6749
1496520002,6689
1496520603,6751
1496521202,6628
1496521804,6626
1496522402,6543
1496523003,6252
1496523604,6460
1496524203,6320
1496524803,6469
1496525403,6309
1496526003,6193
1496526603,6319
1496527202,6106
1496527802,6033
1496528402,6131
1496529003,6169
1496529603,6063
1496530203,6140
1496530804,6109
1496531403,6076
1496532003,5998
1496532603,5964
1496533202,5874
1496533802,5775
1496534404,5733
1496535002,5734
1496535603,5813
1496536204,5653
1496536803,5620
1496537402,5502
1496538003,5569
1496538603,5716
1496539203,5491
1496539802,5535
1496540403,5562
1496541003,5502
1496541604,5537
1496542202,5564
1496542802,5546
1496543403,5529
1496544003,5679
1496544602,5620
1496545203,5626
1496545803,5577
1496546403,5579
1496547002,5543
1496547604,5773
1496548202,5710
1496548804,5818
1496549402,5831
1496550004,5743
1496550602,5684
1496551203,5599
1496551803,5518
1496552404,5483
1496553002,5416
1496553603,5372
1496554203,5308
1496554802,5373
1496555404,5375
1496556002,5260
1496556603,5206
1496557203,5241
1496557804,5195
1496558402,5209
1496559002,5211
1496559603,5206
1496560202,5148
1496560802,5150
1496561404,5144
1496562003,5163
1496562603,5202
1496563202,5200
1496563803,5206
1496564403,5212
1496565002,5073
1496565603,5208
1496566204,5141
1496566802,5125
1496567403,5011
1496568002,4999
1496568603,4942
1496569202,4921
1496569804,4912
1496570402,4902
1496571002,4994
1496571603,5028
1496572203,5080
1496572803,4894
1496573404,4935
1496574003,4988
1496574604,4927
1496575203,4975
1496575804,4999
1496576402,5037
1496577004,5075
1496577602,5140
1496578203,5275
1496578802,5188
1496579403,5224
1496580003,5247
1496580604,5277
1496581202,5200
1496581804,5240
1496582403,5310
1496583002,5374
1496583603,5490
1496584203,5570
1496584803,5515
1496585402,5518
1496586004,5467
1496586602,5543
1496587203,5574
1496587804,5595
1496588403,5565
1496589003,5531
1496589604,5554
1496590202,5584
1496590805,5751
1496591402,5823
1496592004,5806
1496592603,5720
1496593204,5700
1496593802,5798
1496594404,5753
1496595002,5739
1496595604,5828
1496596202,5854
1496596803,5848
1496597404,5837
1496598003,5937
1496598602,5964
1496599203,6126
1496599803,6226
1496600404,6362
1496601002,6248
1496601604,6400
1496602203,6286
1496602803,6221
1496603404,6185
1496604003,6233
1496604603,6284
1496605202,6256
1496605803,6336
